user,text,date,count
pomadchin,and sbt from terminal works?,3/21/16,1
lokifacio,I have problems with sbt-launch.jar on windows... I can try on my server running linux,3/21/16,1
pomadchin,ok; but what i can suggest you; to recompile manually 1. macro project 2. raster project,3/21/16,1
lokifacio,but I'd like to develop on this machine,3/21/16,1
lokifacio,from Intellij sbt console?,3/21/16,1
pomadchin,yes,3/21/16,1
lokifacio,same error,3/21/16,1
lokifacio,project macros -> compile -> ok,3/21/16,1
pomadchin,project raster -> compile,3/21/16,1
lokifacio,project raster -> compile -> fails with same error,3/21/16,1
pomadchin,weird,3/21/16,1
pomadchin,can you try to remove raster/target dir?,3/21/16,1
pomadchin,"btw, never used intelij idea sbt console + it_„Žs deprecated due to bugs (?)",3/21/16,1
pomadchin,btw can_„Žt find console in 15/2016.1 intelij o:,3/21/16,1
pomadchin,just common console,3/21/16,1
lokifacio,it's a plugin,3/21/16,1
pomadchin,plugin name,3/21/16,1
pomadchin,will try it,3/21/16,1
lokifacio,so when you compile you do it from terminal?,3/21/16,1
pomadchin,yes,3/21/16,1
pomadchin,never tried to compile any projects with idea (just have no trust to it),3/21/16,1
pomadchin,however; raster should compile,3/21/16,1
lokifacio,xD,3/21/16,1
lokifacio,I thought you were using idea to develop geotrellis,3/21/16,1
pomadchin,I use it as a code editor with smart syntax highlight and sources,3/21/16,1
lokifacio,ah ok,3/21/16,1
lokifacio,this is the plugin I use,3/21/16,1
lokifacio,https://plugins.jetbrains.com/plugin/5007?pr=idea,3/21/16,1
pomadchin,): I have intelij idea 2016,3/21/16,1
pomadchin,installed it couple of days ago,3/21/16,1
pomadchin,hm,3/21/16,1
pomadchin,i have a feeling i know how to solve that,3/21/16,1
lokifacio,I'm using 15.0.3,3/21/16,1
lokifacio,but maybe I'll update to newest realese,3/21/16,1
pomadchin,mark `raster/target/scala-2.10/src_managed/` as a source folder in project settings,3/21/16,1
pomadchin,and `macros/target/scala-2.10/src_managed/`,3/21/16,1
lokifacio,"XXXX/target/scala-2.10/src_managed/**main** is already marked as source folder, but I'm trying marking src_managed as well",3/21/16,1
pomadchin,ok; then yep have no ideas,3/21/16,1
pomadchin,what _„Žs list of files here? `raster/target/scala-2.10/src_managed/main/geotrellis/raster/`,3/21/16,1
lokifacio,"MacroGeotiffMultibandCombiners, MacroMultibandCimbiners and SegmentCombiner",3/21/16,1
pomadchin,and here `macros/target/scala-2.10/src_managed/main/geotrellis/macros/`,3/21/16,1
lokifacio,"now it's taking more time, may that solved it...",3/21/16,1
pomadchin,"(: try to run it with windows sbt console, if the problem would be the same than that_„Žs weird; if there would be no problem, than that_„Žs plugin bug",3/21/16,1
lokifacio,"ok, I'll give it a try",3/21/16,1
pomadchin,"btw, have you tried to compile it using IntelijIdea Build menu?",3/21/16,1
pomadchin,nwo just tried to build with it and build was successful ,3/21/16,1
pomadchin,Build -> Compile module raster,3/21/16,1
lokifacio,@pomadchin marking src_managed as source folders worked out,3/21/16,1
pomadchin,cool,3/21/16,1
lokifacio,"I don't have any Compile module raster option in build menu, how are you importing the project in itellijIdea? I just chose import project->select geotrellis base folder and then select sbt project. It prompts a list of all modules and select all of them",3/21/16,1
pomadchin,"just select raster in the projects tree, after that use Build menu",3/21/16,1
lokifacio,"no, it doesn't change anything",3/21/16,1
pomadchin,[![Screen Shot 2016-03-21 at 11.23.00.png](https://files.gitter.im/geotrellis/geotrellis/tqxQ/thumb/Screen-Shot-2016-03-21-at-11.23.00.png)](https://files.gitter.im/geotrellis/geotrellis/tqxQ/Screen-Shot-2016-03-21-at-11.23.00.png),3/21/16,1
pomadchin,however cool that it works now (:,3/21/16,1
lokifacio,Before further testing I'm going to update IntelliJIdea so we're on the same version,3/21/16,1
lokifacio,"I know, but for me it's disabled xP",3/21/16,1
pomadchin,"want to say, that intelij idea has lots of porblems with syntax analysing",3/21/16,1
pomadchin,"and it can_„Žt understand kind projector plugin, so that_„Žs a bug, i just have no time to report about it; but probably similar issues are present on their tracker",3/21/16,1
lokifacio,"probably sbt integration is not very mature yet, anyway I prefer it to eclipse xD",3/21/16,1
pomadchin,"yes, eclipse not for me too",3/21/16,1
lokifacio,I'm thinking on overloading focal API to add a parameter so we can specify which cells it should be applied to: NoData/ValidCells/All,3/21/16,1
lokifacio,"I could do it as part of my own project but I think it makes more sense to add it to geotrellis, right?",3/21/16,1
pomadchin,"yes, feel free to add all functionality you think would be helpfull for everybody! it is very cool; and we appreciate that ;)",3/21/16,1
pomadchin,:p go go,3/21/16,1
rshirochenko,"@lossyrob Tried it,```val dateTime1:DateTime = new DateTime(2014,5,18,15,39,22)val dateTime2:DateTime = new DateTime(2014,5,20,15,39,30)val polygon = Polygon(Line((-8344438.33493974339216948, 4897927.35531818494200706), (-8339316.00229408871382475, 4882666.40911443624645472), (-8319766.85982469096779823, 4886498.55795095954090357), (-8326465.20683903247117996, 4901716.7104023601859808), (-8344438.33493974339216948, 4897927.35531818494200706)))val layer =   reader.query[SpaceTimeKey, MultibandTile, TileLayerMetadata[SpaceTimeKey]](l)    .where(Between(dateTime1, dateTime2))    .where(Intersects(polygon)).result<console>:82: error: Unable to filter geotrellis.spark.SpaceTimeKey by geotrellis.spark.io.Intersects.type given geotrellis.spark.TileLayerMetadata[geotrellis.spark.SpaceTimeKey], Please provide LayerFilter[geotrellis.spark.SpaceTimeKey, geotrellis.spark.io.Intersects.type, geotrellis.vector.Polygon, geotrellis.spark.TileLayerMetadata[geotrellis.spark.SpaceTimeKey]]result```The metadata, so time and polygon should be in range.```geotrellis.vector.Extent = Extent(-8489029.278978366, 4745838.023395102, -8161850.822193717, 5070636.37355866)geotrellis.spark.Bounds[geotrellis.spark.SpaceTimeKey] = KeyBounds(SpaceTimeKey(2360,3059,1400538071000),SpaceTimeKey(2427,3125,1400538071000))```It works without with time query only, but it gives the SpaceTimeKey type, that I cannot use for GeoTiff save method",3/21/16,1
lokifacio,"@pomadchin getting error on project vector -> compile from current master while compiling on linux terminal```[error] geotrellis/vector/src/main/scala/geotrellis/vector/Extent.scala:31: value reproject is not a member of geotrellis.vector.Extent[error]     extent.reproject(crs, dest)[error]            ^```do you have the same issue?",3/21/16,1
lokifacio,I don't get this error on idea but instead I have errors on spark module xP,3/21/16,1
lokifacio,@pomadchin removing target dir solved the issue,3/21/16,1
lokifacio,:),3/21/16,1
lokifacio,same for spark on intellijIdea,3/21/16,1
pomadchin,"yes, sbt cache error",3/21/16,1
pomadchin,:\,3/21/16,1
lokifacio,"hey, I've found that focal methods API's param naming convention is not very stable. Sometimes Tile is referred as r and others as tile. As I'm reviewing most of the methods do you want me to change them so they're always referred accordingly? which naming style should I use to update the api? short param names (ala python) or more expressive ones (I'd usually prefer this way)? in case of short names I guess it makes more sense for tiles to be t instead of r (maybe before it was referring to rasters?)",3/21/16,1
lokifacio,"@lossyrob I've found this on  Median.scala:```scaladef setValue(x: Int, y: Int) = { resultTile.setDouble(x, y, median) } ```shouldn't be set instead of setDouble?",3/21/16,1
lokifacio,since median and the resulting tile are Int,3/21/16,1
lossyrob,"@lokifacio method param naming consistency is definitely something we want; there are some relics from when we were using Raster instead of tile, or just bad naming, which is where the `r` comes from. The preferred is, like you said, the more expressive ones, so `tile`. If you wanted to make changes in line with that that would be awesome",3/21/16,1
lokifacio,"ok, I'll replace those in my codebase in case I can make a PR ",3/21/16,1
lossyrob,"also, for Median, your totally correct",3/21/16,1
lokifacio,I changed both median and mode,3/21/16,1
lossyrob,in fact I think that would set the wrong value in case the median was NODATA,3/21/16,1
lossyrob,would end up being NODATA.toDouble,3/21/16,1
lossyrob,nice,3/21/16,1
owcm,"Testing my code on spark after upgrading to RC2. Trying to parallelize a number of tiffs I have loaded:``` val tiles = sc.parallelize( tileList, 4 )```Get stack error:```Task serialization failed: org.apache.spark.SparkException: Failed to register classes with Kryoorg.apache.spark.serializer.KryoSerializer.newKryo(KryoSerializer.scala:124)org.apache.spark.serializer.KryoSerializerInstance.borrowKryo(KryoSerializer.scala:237)org.apache.spark.serializer.KryoSerializerInstance.<init>(KryoSerializer.scala:222)org.apache.spark.serializer.KryoSerializer.newInstance(KryoSerializer.scala:138)org.apache.spark.broadcast.TorrentBroadcast$.blockifyObject(TorrentBroadcast.scala:201)org.apache.spark.broadcast.TorrentBroadcast.writeBlocks(TorrentBroadcast.scala:102)org.apache.spark.broadcast.TorrentBroadcast.<init>(TorrentBroadcast.scala:85)org.apache.spark.broadcast.TorrentBroadcastFactory.newBroadcast(TorrentBroadcastFactory.scala:34)org.apache.spark.broadcast.BroadcastManager.newBroadcast(BroadcastManager.scala:63)org.apache.spark.SparkContext.broadcast(SparkContext.scala:1327)org.apache.spark.scheduler.DAGScheduler.org$apache$spark$scheduler$DAGScheduler$$submitMissingTasks(DAGScheduler.scala:861)org.apache.spark.scheduler.DAGScheduler.org$apache$spark$scheduler$DAGScheduler$$submitStage(DAGScheduler.scala:772)org.apache.spark.scheduler.DAGScheduler.handleJobSubmitted(DAGScheduler.scala:757)org.apache.spark.scheduler.DAGSchedulerEventProcessLoop.doOnReceive(DAGScheduler.scala:1466)org.apache.spark.scheduler.DAGSchedulerEventProcessLoop.onReceive(DAGScheduler.scala:1458)org.apache.spark.scheduler.DAGSchedulerEventProcessLoop.onReceive(DAGScheduler.scala:1447)org.apache.spark.util.EventLoop$$anon$1.run(EventLoop.scala:48)```Wondered if anyone else had see similar issue.  My spark job settings have not changed.  Thanks in advance.",3/21/16,1
owcm,"Using ```.setConf(""spark.serializer"", ""org.apache.spark.serializer.KryoSerializer"")        .setConf(""spark.kryo.registrator"", ""geotrellis.spark.io.kyro.KryoRegistrator"")```",3/21/16,1
pomadchin,@owcm can you try this lines https://github.com/pomadchin/geotrellis-chatta-demo/blob/spark-version/geotrellis/src/main/scala/geotrellis/kryo/AvroRegistrator.scala ?,3/21/16,1
pomadchin,* these,3/21/16,1
pomadchin,but not sure about these lines :/ Mb also dirty dependencies (sbt clean && sbt assembly); will have a look at this bug in ~ hour ,3/21/16,1
lokifacio,"@lossyrob which is the preferred style for one line def, with or without braces?",3/21/16,1
owcm,"@pomadchin  Got the class named correctly .setConf(""spark.kryo.registrator"", ""geotrellis.spark.io.kryo.KryoRegistrator"") instead of kyro so I am past that point.  Classes are registering now",3/21/16,1
echeipesh,"@lokifacio one line defs are prefered without braces, with the body on a new indented line",3/21/16,1
lokifacio,thx,3/21/16,1
lossyrob,"@echeipesh @lokifacio not necessarily true. I don_„Žt prefer without braces over with braces, and often choose with braces if I think it_„Žs clearer",3/21/16,1
lossyrob,wait I_„Žm thinking of an if statement,3/21/16,1
lossyrob,`def`s that right. no braces.,3/21/16,1
lokifacio,"@lossyrob my 2cents, I personally preferred also braces as they to prevent some bugs during refactoring...",3/21/16,1
lossyrob,can you give an example?,3/21/16,1
lokifacio,"CellwiseSumCalc:``` def setValue(x: Int, y: Int) = resultTile.set(x, y, total)```",3/21/16,1
lossyrob,"yeah, I_„Žd say no braces there",3/21/16,1
lossyrob,when would that become an issue with refactoring,3/21/16,1
lokifacio,"sometimes you use braces sometimes not, just trying to guess style ",3/21/16,1
lossyrob,oops :) when do I use braces in that situation?,3/21/16,1
lokifacio,on the same line?,3/21/16,1
lokifacio,not there,3/21/16,1
lokifacio,in general (and mostly in other languages where are optionals),3/21/16,1
lossyrob,in fact for `def_„Žs` if it_„Žs just one statement I prefer it to be without braces,3/21/16,1
lossyrob,like,3/21/16,1
lokifacio,I'm not sure if you or someone else :P,3/21/16,1
lokifacio,but  I found some def with braces,3/21/16,1
lokifacio,"Conway.scala```      def reset() = { count = 0 }```",3/21/16,1
lossyrob,"```scaladef foo(rdd: RDD[_]): RDD =  rdd    .transform    .doStuff    .lookMaNoVals```",3/21/16,1
lossyrob,"that way I know it_„Žs one statement, and if I had to add a val, I_„Žm forced to use braces",3/21/16,1
lossyrob,yeah that_„Žs someone else_„_.Erik Oscheim actually,3/21/16,1
lossyrob,dunno if he_„Žs modified his style by now,3/21/16,1
lokifacio,"ok, I'll stick to what @echeipesh  said, no braces and new line",3/21/16,1
echeipesh,"I think we have to fess up that we don_„Žt have a super strict style guide that we enforce and prefered methods for dealing with style is shifting a little as our coding approach changes (more generics, more type classes. Plus we generally don_„Žt go back to re-style code, just change it as we refactor. But yeah, simple def on line line without braces has been pretty stable, and it makes chaining like Rob is showing more clear.",3/21/16,1
lokifacio,"cool, I know, it is normal in such active developments",3/21/16,1
lossyrob,"yeah, and we all have slightly different styles. I think if there_„Žs nothing too aggregious and it isn_„Žt unclear, that_„Žs ok. I_„Žd mark it on the PR",3/21/16,1
jasonbeverage,"If I do an Intersect query on a MultiPolygon like this:```    val layer = reader                .query[SpatialKey, Tile, TileLayerMetadata[SpatialKey]](layerId)                .where(Intersects(polygon))                .result```will the pixels in the tiles that are returned be masked out by the polygon or is it going to just return all the raw tiles that intersect the multipolygon?",3/21/16,1
